stake_name,glacier_name,SGI_ID,WGMS_ID,date_from,time_from,date_to,time_to,latitude_from,longitude_from,altitude_from,d_t,d_x,d_y,d_z,ablation_m,velocity_xy,velocity_z
1104,Silvrettagletscher,A10g-05,408,2012-09-21,11:38:00,2013-09-21,11:19:00,801741.84,192635.72,2816.7,365.0,-3.43,1.1,-0.67,0.21,3.6,-0.67
1205,Silvrettagletscher,A10g-05,408,2012-09-21,10:04:00,2013-09-21,09:18:00,801074.05,192688.95,2715.44,365.0,-5.0,2.35,-0.84,-0.69,5.53,-0.84
1106,Silvrettagletscher,A10g-05,408,2012-09-21,08:35:00,2013-09-21,08:54:00,800520.89,192890.54,2616.36,365.0,-3.47,0.72,-0.03,,3.55,-0.03
1206,Silvrettagletscher,A10g-05,408,2012-09-21,08:39:00,2013-09-21,08:52:00,800514.94,192890.09,2615.79,365.0,-3.67,0.53,-0.02,-1.36,3.71,-0.02
1207,Silvrettagletscher,A10g-05,408,2012-09-21,07:44:00,2013-09-21,08:29:00,800164.84,192871.41,2565.4,365.0,-1.56,-0.08,-0.21,-1.75,1.56,-0.21
1111,Silvrettagletscher,A10g-05,408,2012-09-21,13:20:00,2013-09-21,12:01:00,800735.02,192197.47,2721.07,364.9,-1.1,1.0,-0.1,-0.66,1.49,-0.1
1213,Silvrettagletscher,A10g-05,408,2012-09-21,15:29:00,2013-09-21,14:31:00,799949.2,192607.13,2534.34,365.0,-2.14,-0.41,0.04,-2.58,2.18,0.04
1216,Silvrettagletscher,A10g-05,408,2012-09-21,11:59:00,2013-09-21,11:39:00,801340.03,192370.99,2764.41,365.0,-6.54,3.16,-0.51,-0.27,7.27,-0.51
1209,Silvrettagletscher,A10g-05,408,2012-09-23,13:34:00,2013-09-21,15:22:00,799675.83,192737.68,2489.76,363.1,-1.42,-0.02,-0.2,-2.91,1.43,-0.2
0310,Silvrettagletscher,A10g-05,408,2012-09-23,10:29:00,2013-09-22,11:40:00,801517.85,191812.26,2933.41,364.1,-2.61,1.36,-0.65,-0.7,2.95,-0.65
1202,Silvrettagletscher,A10g-05,408,2012-09-23,09:10:00,2013-09-22,10:04:00,801927.36,192021.04,2953.72,364.0,-4.42,2.72,-1.63,0.35,5.21,-1.64
1112,Silvrettagletscher,A10g-05,408,2012-09-23,13:16:00,2013-09-21,13:45:00,800404.1,192586.09,2591.11,363.0,-3.78,1.19,-0.54,-1.94,3.99,-0.54
1201,Silvrettagletscher,A10g-05,408,2012-09-23,09:46:00,2013-09-22,11:02:00,801840.03,191730.28,2977.7,364.1,-1.0,0.93,-0.67,0.45,1.37,-0.67
1115,Silvrettagletscher,A10g-05,408,2012-09-23,12:38:00,2013-09-21,12:39:00,801164.84,191989.04,2852.75,363.0,-4.31,0.72,-1.38,-0.03,4.4,-1.39
1203,Silvrettagletscher,A10g-05,408,2012-09-23,11:13:00,2013-09-22,12:26:00,801781.59,192294.05,2889.43,364.1,-3.37,5.19,-4.19,,6.21,-4.2
1317,Silvrettagletscher,A10g-05,408,2013-09-21,09:51:00,2014-09-20,16:28:00,801452.99,192818.0,2771.53,364.3,-3.17,0.82,-0.2,-0.71,3.28,-0.2
1104,Silvrettagletscher,A10g-05,408,2013-09-21,11:19:00,2014-09-20,13:43:00,801738.41,192636.82,2816.81,364.1,-3.7,1.23,-0.73,-0.98,3.91,-0.73
1205,Silvrettagletscher,A10g-05,408,2013-09-21,09:18:00,2014-09-20,16:13:00,801069.05,192691.3,2714.09,364.3,-5.19,2.14,-0.78,-1.26,5.63,-0.78
1206,Silvrettagletscher,A10g-05,408,2013-09-21,08:52:00,2014-09-20,16:55:00,800511.27,192890.62,2614.05,364.3,-3.07,0.29,-0.05,,3.09,-0.05
1306,Silvrettagletscher,A10g-05,408,2013-09-21,08:55:00,2014-09-20,16:54:00,800514.98,192890.02,2614.43,364.3,-3.41,0.45,-0.02,-1.43,3.45,-0.02
1207,Silvrettagletscher,A10g-05,408,2013-09-21,08:29:00,2014-09-21,07:09:00,800163.28,192871.33,2563.54,364.9,-1.63,-0.07,-0.27,-2.01,1.63,-0.27
1208,Silvrettagletscher,A10g-05,408,2013-09-21,15:08:00,2014-09-21,08:33:00,799825.56,192744.31,2519.08,364.7,-1.32,0.07,-0.58,-2.44,1.32,-0.58
1309,Silvrettagletscher,A10g-05,408,2013-09-21,15:25:00,2014-09-21,09:00:00,799697.2,192736.11,2492.9,364.7,-1.17,0.11,-0.23,-2.86,1.18,-0.23
1111,Silvrettagletscher,A10g-05,408,2013-09-21,12:01:00,2014-09-20,14:45:00,800733.92,192198.47,2720.38,364.1,-1.05,1.02,-0.23,-1.34,1.47,-0.23
1312,Silvrettagletscher,A10g-05,408,2013-09-21,13:48:00,2014-09-21,07:47:00,800405.5,192584.2,2590.26,364.7,-3.6,1.02,-0.48,-1.73,3.75,-0.48
1313,Silvrettagletscher,A10g-05,408,2013-09-21,14:34:00,2014-09-21,08:02:00,799966.13,192611.18,2534.41,364.7,-2.13,-0.42,-0.02,-2.92,2.17,-0.02
1315,Silvrettagletscher,A10g-05,408,2013-09-21,12:41:00,2014-09-20,15:34:00,801163.0,191986.98,2852.37,364.1,-3.91,1.63,-0.85,-1.04,4.25,-0.85
1216,Silvrettagletscher,A10g-05,408,2013-09-21,11:39:00,2014-09-20,14:29:00,801333.49,192374.15,2763.21,364.1,-6.64,3.0,-0.48,-0.96,7.31,-0.48
1218,Silvrettagletscher,A10g-05,408,2013-09-21,13:20:00,2014-09-20,15:59:00,800761.56,192543.03,2685.14,364.1,-5.31,1.92,-1.0,-1.22,5.66,-1.0
1302,Silvrettagletscher,A10g-05,408,2013-09-22,10:06:00,2014-09-20,09:58:00,801926.98,192022.98,2954.07,363.0,-4.7,2.83,-1.87,0.08,5.52,-1.88
1301,Silvrettagletscher,A10g-05,408,2013-09-22,11:03:00,2014-09-20,12:09:00,801839.97,191729.01,2978.15,363.0,1.7,2.17,-0.47,-0.11,2.77,-0.47
1110,Silvrettagletscher,A10g-05,408,2013-09-22,11:38:00,2014-09-20,12:38:00,801524.45,191808.15,2933.8,363.0,-2.59,1.5,-0.95,-0.93,3.01,-0.96
0310,Silvrettagletscher,A10g-05,408,2013-09-22,11:40:00,2014-09-20,12:39:00,801515.24,191813.62,2932.47,363.0,-2.72,1.56,-0.7,-0.94,3.16,-0.7
1404,Silvrettagletscher,A10g-05,408,2014-09-20,13:46:00,2015-09-26,12:18:00,801728.65,192626.4,2814.66,370.9,-3.82,1.22,-0.41,-0.93,3.95,-0.4
1104h,Silvrettagletscher,A10g-05,408,2014-09-20,13:44:00,2015-09-26,12:21:00,801734.99,192641.36,2815.52,370.9,-4.05,1.17,-0.51,,4.15,-0.5
1205,Silvrettagletscher,A10g-05,408,2014-09-20,16:13:00,2015-09-25,11:35:00,801063.86,192693.44,2712.0,369.8,-5.27,2.39,-0.91,-2.32,5.72,-0.9
1306,Silvrettagletscher,A10g-05,408,2014-09-20,16:54:00,2015-09-25,10:26:00,800511.57,192890.47,2612.45,369.7,-3.67,0.46,0.01,,3.65,0.01
1406,Silvrettagletscher,A10g-05,408,2014-09-20,16:56:00,2015-09-25,10:27:00,800515.0,192890.01,2613.0,369.7,-3.49,0.56,-0.03,-2.97,3.49,-0.03
1301,Silvrettagletscher,A10g-05,408,2014-09-20,12:09:00,2015-09-26,09:51:00,801841.67,191731.18,2978.15,370.9,-1.1,0.81,-0.67,-1.91,1.35,-0.66
1218,Silvrettagletscher,A10g-05,408,2014-09-20,15:59:00,2015-09-25,12:47:00,800756.25,192544.95,2682.9,369.9,-5.64,2.01,-0.86,-2.4,5.91,-0.85
1411,Silvrettagletscher,A10g-05,408,2014-09-20,14:49:00,2015-09-25,14:12:00,800721.09,192204.15,2717.63,370.0,-0.9,0.96,0.06,-2.18,1.3,0.06
1110,Silvrettagletscher,A10g-05,408,2014-09-20,12:38:00,2015-09-26,10:46:00,801521.86,191809.65,2932.43,370.9,-2.8,1.54,-0.76,-1.98,3.15,-0.75
1216,Silvrettagletscher,A10g-05,408,2014-09-20,14:29:00,2015-09-26,13:17:00,801326.85,192377.15,2761.25,370.9,-6.86,3.56,-0.45,-1.96,7.61,-0.44
1317,Silvrettagletscher,A10g-05,408,2014-09-20,16:28:00,2015-09-26,07:57:00,801449.82,192818.82,2770.33,370.6,-3.48,0.86,-0.29,-1.59,3.53,-0.29
1402,Silvrettagletscher,A10g-05,408,2014-09-20,10:00:00,2015-09-26,09:04:00,801926.99,192023.04,2954.15,371.0,-4.9,3.02,-1.87,-1.88,5.67,-1.84
1403,Silvrettagletscher,A10g-05,408,2014-09-20,13:23:00,2015-09-26,11:41:00,801782.76,192252.11,2901.89,370.9,-5.17,6.29,-3.91,-1.63,8.02,-3.85
1409,Silvrettagletscher,A10g-05,408,2014-09-21,09:03:00,2015-09-25,16:01:00,799700.21,192736.75,2490.83,369.3,-0.92,0.02,-0.53,-4.28,0.91,-0.52
1407,Silvrettagletscher,A10g-05,408,2014-09-21,07:11:00,2015-09-25,09:32:00,800167.88,192872.01,2562.12,369.1,-1.73,0.01,-0.12,-3.34,1.71,-0.12
1408,Silvrettagletscher,A10g-05,408,2014-09-21,08:35:00,2015-09-25,08:47:00,799831.08,192742.7,2517.81,369.0,-1.25,0.21,-0.87,-3.97,1.25,-0.86
1312,Silvrettagletscher,A10g-05,408,2014-09-21,07:47:00,2015-09-25,14:41:00,800401.9,192585.22,2587.58,369.3,-4.04,1.46,-1.19,-2.97,4.25,-1.18
1413,Silvrettagletscher,A10g-05,408,2014-09-21,08:03:00,2015-09-25,15:25:00,799973.66,192613.58,2532.68,369.3,-2.15,-0.21,0.26,-4.58,2.14,0.26
1518,Silvrettagletscher,A10g-05,408,2015-09-25,12:50:00,2016-09-23,13:19:00,800766.88,192541.08,2682.37,364.0,-4.62,1.63,-0.88,-1.07,4.92,-0.88
1505,Silvrettagletscher,A10g-05,408,2015-09-25,11:37:00,2016-09-23,09:33:00,801073.97,192689.07,2711.17,363.9,-4.34,1.72,-0.7,-0.96,4.69,-0.7
1506,Silvrettagletscher,A10g-05,408,2015-09-25,10:28:00,2016-09-23,09:09:00,800515.02,192890.06,2610.03,363.9,-2.74,0.42,-0.09,-1.94,2.78,-0.09
1507,Silvrettagletscher,A10g-05,408,2015-09-25,09:33:00,2016-09-23,08:37:00,800165.02,192872.01,2558.3,364.0,-1.09,0.03,-0.04,-2.53,1.09,-0.04
1508,Silvrettagletscher,A10g-05,408,2015-09-25,08:51:00,2016-09-23,07:53:00,799832.84,192743.49,2514.15,364.0,-0.94,-0.01,-0.42,-2.53,0.94,-0.42
1509,Silvrettagletscher,A10g-05,408,2015-09-25,16:03:00,2016-09-23,14:45:00,799702.9,192735.84,2487.29,363.9,-0.53,0.07,-0.28,-3.46,0.54,-0.28
1411,Silvrettagletscher,A10g-05,408,2015-09-25,14:12:00,2016-09-23,11:20:00,800720.19,192205.11,2715.42,363.9,-0.84,0.8,-0.26,-1.04,1.16,-0.26
1512,Silvrettagletscher,A10g-05,408,2015-09-25,14:45:00,2016-09-23,13:37:00,800406.5,192586.02,2585.37,364.0,-3.04,0.86,-0.66,-2.03,3.17,-0.66
1513,Silvrettagletscher,A10g-05,408,2015-09-25,15:27:00,2016-09-23,13:54:00,799974.07,192614.02,2528.73,363.9,-1.69,0.03,-0.11,-0.31,1.7,-0.11
1515,Silvrettagletscher,A10g-05,408,2015-09-25,13:51:00,2016-09-23,12:40:00,801162.97,191986.96,2849.09,364.0,-3.33,1.51,-0.71,-0.42,3.67,-0.71
1516,Silvrettagletscher,A10g-05,408,2015-09-26,13:21:00,2016-09-23,11:02:00,801341.12,192371.02,2761.44,362.9,-5.75,2.7,-0.42,-0.69,6.39,-0.42
1501,Silvrettagletscher,A10g-05,408,2015-09-26,09:55:00,2016-09-24,10:18:00,801841.01,191731.23,2976.14,364.0,-0.9,0.64,-0.67,-0.08,1.11,-0.67
1401h,Silvrettagletscher,A10g-05,408,2015-09-26,09:52:00,2016-09-24,10:20:00,801840.38,191729.23,2976.08,364.0,-1.28,0.39,-0.66,,1.34,-0.66
1201p,Silvrettagletscher,A10g-05,408,2015-09-26,09:52:00,2016-09-24,10:21:00,801838.08,191730.29,2975.75,364.0,-1.1,0.66,-0.59,,1.29,-0.59
1502,Silvrettagletscher,A10g-05,408,2015-09-26,09:06:00,2016-09-24,09:05:00,801927.01,192023.02,2952.27,364.0,-4.27,2.7,-1.58,-0.13,5.07,-1.59
1503,Silvrettagletscher,A10g-05,408,2015-09-26,12:03:00,2016-09-24,11:32:00,801779.76,192253.14,2899.66,364.0,-4.48,5.26,-2.71,-0.02,6.93,-2.72
1504,Silvrettagletscher,A10g-05,408,2015-09-26,12:20:00,2016-09-23,10:38:00,801730.0,192630.05,2813.79,362.9,-3.42,1.06,-0.53,0.12,3.6,-0.53
1317,Silvrettagletscher,A10g-05,408,2015-09-26,07:57:00,2016-09-23,09:58:00,801446.34,192819.68,2768.29,363.1,-3.09,0.68,-0.22,-0.77,3.18,-0.22
1110,Silvrettagletscher,A10g-05,408,2015-09-26,10:46:00,2016-09-24,10:57:00,801519.06,191811.19,2930.07,364.0,-2.32,1.34,-0.65,,2.69,-0.65
1510,Silvrettagletscher,A10g-05,408,2015-09-26,10:50:00,2016-09-24,10:55:00,801525.04,191808.79,2931.12,364.0,-2.18,1.32,-0.7,-0.49,2.56,-0.7
1611,Silvrettagletscher,A10g-05,408,2016-09-23,11:23:00,2017-09-29,14:47:00,800720.68,192206.43,2714.29,371.1,-0.57,0.65,-0.07,-1.83,0.85,-0.07
1504,Silvrettagletscher,A10g-05,408,2016-09-23,10:38:00,2017-09-29,13:22:00,801726.58,192631.11,2813.32,371.1,-3.51,1.06,-0.47,-1.18,3.61,-0.46
1504h,Silvrettagletscher,A10g-05,408,2016-09-23,10:41:00,2017-09-29,13:23:00,801725.72,192627.37,2813.42,371.1,-3.63,1.02,-0.55,,3.71,-0.54
1505,Silvrettagletscher,A10g-05,408,2016-09-23,09:33:00,2017-09-29,12:27:00,801069.63,192690.79,2709.54,371.1,-4.46,2.06,-0.71,-1.66,4.84,-0.7
1506,Silvrettagletscher,A10g-05,408,2016-09-23,09:09:00,2017-09-29,11:47:00,800512.28,192890.48,2607.75,371.1,-2.65,0.56,-0.04,-2.39,2.67,-0.04
1607,Silvrettagletscher,A10g-05,408,2016-09-23,08:36:00,2017-09-30,13:42:00,800165.9,192870.12,2556.06,372.2,-0.9,-0.11,0.06,-2.7,0.89,0.06
1608,Silvrettagletscher,A10g-05,408,2016-09-23,07:58:00,2017-09-29,09:08:00,799828.99,192747.02,2510.92,371.0,-1.0,-0.12,-0.56,-3.47,0.99,-0.55
1609,Silvrettagletscher,A10g-05,408,2016-09-23,14:52:00,2017-09-29,09:59:00,799704.01,192734.22,2484.16,370.8,-0.95,0.34,-1.14,-4.27,0.99,-1.12
1512,Silvrettagletscher,A10g-05,408,2016-09-23,13:37:00,2017-09-29,11:06:00,800403.46,192586.88,2582.52,370.9,-3.32,1.09,-0.84,-2.87,3.44,-0.83
1613,Silvrettagletscher,A10g-05,408,2016-09-23,13:57:00,2017-09-29,10:34:00,799965.0,192611.02,2523.95,370.9,-1.7,-0.13,-0.18,-4.56,1.68,-0.18
1615,Silvrettagletscher,A10g-05,408,2016-09-23,12:42:00,2017-09-29,15:15:00,801163.01,191987.01,2848.67,371.1,-3.18,1.45,-0.66,-1.33,3.44,-0.65
1516,Silvrettagletscher,A10g-05,408,2016-09-23,11:02:00,2017-09-29,14:07:00,801335.37,192373.72,2759.91,371.1,-5.8,2.65,-0.48,-1.12,6.28,-0.47
1617,Silvrettagletscher,A10g-05,408,2016-09-23,10:01:00,2017-09-29,12:52:00,801453.01,192817.99,2768.46,371.1,-2.91,0.72,-0.28,-1.25,2.95,-0.28
1518,Silvrettagletscher,A10g-05,408,2016-09-23,13:19:00,2017-09-29,15:40:00,800762.26,192542.71,2680.56,371.1,-4.76,1.59,-0.91,-2.0,4.94,-0.9
1603,Silvrettagletscher,A10g-05,408,2016-09-24,11:37:00,2017-09-30,11:37:00,801783.01,192252.02,2900.36,371.0,-3.91,5.31,-3.0,-0.72,6.49,-2.95
1602,Silvrettagletscher,A10g-05,408,2016-09-24,09:07:00,2017-09-30,08:50:00,801927.0,192023.0,2952.14,371.0,-4.15,2.54,-1.42,-1.03,4.79,-1.4
1601h,Silvrettagletscher,A10g-05,408,2016-09-24,10:26:00,2017-09-30,10:11:00,801837.77,191727.83,2975.84,371.0,-0.91,0.55,-0.69,-1.1,1.05,-0.68
1601,Silvrettagletscher,A10g-05,408,2016-09-24,10:22:00,2017-09-30,10:10:00,801840.0,191729.02,2976.05,371.0,-0.89,0.62,-0.62,-1.22,1.07,-0.61
1110,Silvrettagletscher,A10g-05,408,2016-09-24,10:57:00,2017-09-30,10:49:00,801516.74,191812.53,2929.46,371.0,-2.37,1.32,-0.5,-1.21,2.67,-0.49
1510,Silvrettagletscher,A10g-05,408,2016-09-24,10:55:00,2017-09-30,10:48:00,801522.86,191810.11,2930.33,371.0,-2.25,1.31,-0.87,,2.56,-0.86
1518,Silvrettagletscher,A10g-05,408,2017-09-29,15:40:00,2018-09-08,11:07:00,800757.5,192544.3,2677.9,343.8,-4.13,1.53,-0.71,-2.01,4.68,-0.75
1706,Silvrettagletscher,A10g-05,408,2017-09-29,11:48:00,2018-09-08,10:03:00,800514.96,192890.01,2605.7,343.9,-2.26,0.24,0.04,-2.78,2.41,0.04
1611,Silvrettagletscher,A10g-05,408,2017-09-29,14:47:00,2018-09-08,11:45:00,800720.11,192207.08,2712.23,343.9,-0.63,0.58,-0.06,-1.82,0.91,-0.06
1708,Silvrettagletscher,A10g-05,408,2017-09-29,09:48:00,2018-09-08,07:35:00,799831.19,192746.42,2507.66,343.9,-0.46,-0.46,-1.23,-4.34,0.69,-1.31
1709,Silvrettagletscher,A10g-05,408,2017-09-29,10:00:00,2018-09-08,08:02:00,799713.37,192737.44,2482.64,343.9,-0.43,-0.07,-1.03,-4.37,0.46,-1.09
1504,Silvrettagletscher,A10g-05,408,2017-09-29,13:22:00,2018-09-10,13:44:00,801723.07,192632.17,2811.67,346.0,-3.3,0.89,-0.31,-1.64,3.61,-0.33
1704h,Silvrettagletscher,A10g-05,408,2017-09-29,13:26:00,2018-09-10,13:45:00,801729.2,192626.64,2812.66,346.0,-3.14,0.97,-0.34,,3.47,-0.36
1505,Silvrettagletscher,A10g-05,408,2017-09-29,12:27:00,2018-09-08,10:38:00,801065.17,192692.85,2707.12,343.9,-4.03,1.62,-0.69,-2.17,4.61,-0.73
1712,Silvrettagletscher,A10g-05,408,2017-09-29,11:08:00,2018-09-08,09:37:00,800406.02,192587.03,2580.22,343.9,-2.47,0.46,-0.64,-2.89,2.67,-0.68
1713,Silvrettagletscher,A10g-05,408,2017-09-29,10:37:00,2018-09-08,08:33:00,799971.02,192615.12,2521.38,343.9,-1.07,-0.11,-0.22,-4.36,1.14,-0.23
1615,Silvrettagletscher,A10g-05,408,2017-09-29,15:15:00,2018-09-08,12:33:00,801159.83,191988.46,2846.46,343.9,-3.01,1.2,-0.49,-1.98,3.44,-0.52
1716,Silvrettagletscher,A10g-05,408,2017-09-29,14:09:00,2018-09-08,13:13:00,801339.98,192371.03,2759.41,344.0,-5.26,2.19,-0.41,-1.81,6.05,-0.44
1617,Silvrettagletscher,A10g-05,408,2017-09-29,12:52:00,2018-09-10,14:10:00,801450.1,192818.71,2766.82,346.1,-2.8,0.6,-0.07,-1.01,3.02,-0.07
1710,Silvrettagletscher,A10g-05,408,2017-09-30,10:53:00,2018-09-10,12:29:00,801517.45,191812.65,2928.28,345.1,-1.99,1.1,-0.48,-1.65,2.41,-0.51
1701,Silvrettagletscher,A10g-05,408,2017-09-30,10:12:00,2018-09-10,11:41:00,801840.01,191728.99,2974.83,345.1,-0.79,0.61,-0.63,-1.76,1.06,-0.67
1701h,Silvrettagletscher,A10g-05,408,2017-09-30,10:13:00,2018-09-10,11:41:00,801838.24,191726.96,2974.74,345.1,-0.82,0.74,-0.4,-1.71,1.17,-0.42
1702,Silvrettagletscher,A10g-05,408,2017-09-30,09:49:00,2018-09-10,11:07:00,801922.02,192025.64,2950.01,345.1,-3.9,2.4,-1.35,-2.15,4.85,-1.43
1703,Silvrettagletscher,A10g-05,408,2017-09-30,11:47:00,2018-09-10,13:12:00,801786.01,192291.99,2887.47,345.1,-2.87,3.85,-3.84,-1.57,5.08,-4.06
1707,Silvrettagletscher,A10g-05,408,2017-09-30,13:44:00,2018-09-08,09:06:00,800166.03,192869.52,2553.23,342.8,-1.01,-0.04,-0.09,-3.13,1.08,-0.1
1808,Silvrettagletscher,A10g-05,408,2018-09-08,07:38:00,2019-09-20,08:14:00,799832.04,192744.98,2503.7,377.0,-0.92,-0.29,-1.01,-4.42,0.93,-0.98
1809,Silvrettagletscher,A10g-05,408,2018-09-08,08:05:00,2019-09-20,15:39:00,799717.4,192738.93,2479.37,377.3,-0.77,-0.94,-2.6,,1.18,-2.52
1805,Silvrettagletscher,A10g-05,408,2018-09-08,10:40:00,2019-09-20,11:07:00,801074.69,192688.68,2706.53,377.0,-3.97,1.94,-0.61,-1.73,4.28,-0.59
1813,Silvrettagletscher,A10g-05,408,2018-09-08,08:50:00,2019-09-20,08:46:00,799974.3,192614.3,2517.73,377.0,-1.23,-0.18,-0.19,-4.45,1.2,-0.18
1815,Silvrettagletscher,A10g-05,408,2018-09-08,12:35:00,2019-09-20,13:00:00,801162.98,191986.99,2845.36,377.0,-3.13,1.27,-0.52,-1.77,3.27,-0.5
1816,Silvrettagletscher,A10g-05,408,2018-09-08,13:15:00,2019-09-20,13:48:00,801340.9,192371.47,2757.81,377.0,-5.22,2.37,-0.39,-1.21,5.55,-0.38
1818,Silvrettagletscher,A10g-05,408,2018-09-08,11:11:00,2019-09-20,11:31:00,800765.38,192537.87,2677.18,377.0,-4.04,1.32,-0.85,-2.18,4.12,-0.82
1807,Silvrettagletscher,A10g-05,408,2018-09-08,09:07:00,2019-09-20,09:17:00,800165.0,192872.01,2549.94,377.0,-0.98,-0.07,0.03,-3.09,0.95,0.03
1812,Silvrettagletscher,A10g-05,408,2018-09-08,09:40:00,2019-09-20,09:56:00,800408.09,192587.53,2577.77,377.0,-2.87,0.8,-0.72,-3.1,2.89,-0.7
1811,Silvrettagletscher,A10g-05,408,2018-09-08,11:47:00,2019-09-20,11:57:00,800718.37,192206.15,2710.3,377.0,-0.45,0.55,0.02,-1.99,0.69,0.02
1806,Silvrettagletscher,A10g-05,408,2018-09-08,10:05:00,2019-09-20,10:30:00,800514.66,192890.87,2603.08,377.0,-2.56,0.24,0.08,-2.71,2.49,0.08
1801,Silvrettagletscher,A10g-05,408,2018-09-10,11:43:00,2019-09-21,11:52:00,801839.97,191729.02,2973.07,376.0,-0.83,0.5,-0.44,-1.17,0.94,-0.43
1710,Silvrettagletscher,A10g-05,408,2018-09-10,12:29:00,2019-09-21,12:28:00,801515.46,191813.75,2926.38,376.0,-2.2,1.2,-0.43,,2.43,-0.42
1810,Silvrettagletscher,A10g-05,408,2018-09-10,12:31:00,2019-09-21,12:27:00,801530.07,191804.97,2928.52,376.0,-2.15,1.27,-0.51,-1.15,2.43,-0.5
1801h,Silvrettagletscher,A10g-05,408,2018-09-10,11:44:00,2019-09-21,11:52:00,801838.38,191726.44,2973.03,376.0,-0.82,0.59,-0.56,-1.15,0.98,-0.54
1802,Silvrettagletscher,A10g-05,408,2018-09-10,11:11:00,2019-09-21,11:18:00,801928.71,192020.69,2949.55,376.0,-3.8,2.21,-1.36,-1.53,4.27,-1.32
1703,Silvrettagletscher,A10g-05,408,2018-09-10,13:12:00,2019-09-21,13:13:00,801783.14,192295.84,2884.34,376.0,-2.82,3.86,-2.2,-1.31,4.64,-2.14
1804,Silvrettagletscher,A10g-05,408,2018-09-10,13:47:00,2019-09-20,14:14:00,801727.64,192632.48,2810.8,375.0,-3.22,1.06,-0.36,-1.53,3.3,-0.35
1617,Silvrettagletscher,A10g-05,408,2018-09-10,14:10:00,2019-09-20,14:40:00,801447.3,192819.31,2765.34,375.0,-2.94,0.6,-0.1,-1.5,2.92,-0.1
1804h,Silvrettagletscher,A10g-05,408,2019-09-20,14:21:00,2020-09-13,09:06:00,801720.91,192632.74,2808.26,358.8,-3.43,0.96,-0.56,,3.63,-0.57
1805,Silvrettagletscher,A10g-05,408,2019-09-20,11:07:00,2020-09-13,12:59:00,801070.72,192690.62,2704.01,359.1,-3.64,1.59,-0.58,-1.4,4.04,-0.59
1906,Silvrettagletscher,A10g-05,408,2019-09-20,10:33:00,2020-09-13,13:30:00,800514.71,192892.38,2600.28,359.1,-2.26,0.31,-0.05,-2.35,2.32,-0.05
1907,Silvrettagletscher,A10g-05,408,2019-09-20,09:24:00,2020-09-13,13:54:00,800165.08,192872.24,2546.85,359.2,-0.46,-0.11,-0.05,-2.88,0.48,-0.05
1908,Silvrettagletscher,A10g-05,408,2019-09-20,08:16:00,2020-09-13,14:28:00,799826.98,192744.99,2498.14,359.3,-0.52,-0.18,-0.54,-3.78,0.56,-0.55
1811,Silvrettagletscher,A10g-05,408,2019-09-20,11:57:00,2020-09-14,08:55:00,800717.92,192206.7,2708.26,359.9,-0.29,0.63,-0.07,-1.54,0.7,-0.07
1912,Silvrettagletscher,A10g-05,408,2019-09-20,09:58:00,2020-09-14,08:17:00,800406.42,192587.21,2574.32,359.9,-1.89,0.74,-0.7,-2.72,2.06,-0.71
1818,Silvrettagletscher,A10g-05,408,2019-09-20,11:31:00,2020-09-14,08:38:00,800761.34,192539.19,2674.46,359.9,-3.6,1.35,-0.79,-1.81,3.9,-0.8
1913,Silvrettagletscher,A10g-05,408,2019-09-20,08:50:00,2020-09-14,07:44:00,799974.66,192614.38,2513.37,360.0,-1.1,-0.25,-0.28,-4.56,1.14,-0.28
1815,Silvrettagletscher,A10g-05,408,2019-09-20,13:00:00,2020-09-14,09:26:00,801159.85,191988.26,2842.8,359.9,-3.02,1.21,-0.59,-1.22,3.3,-0.6
1816,Silvrettagletscher,A10g-05,408,2019-09-20,13:48:00,2020-09-13,12:33:00,801335.68,192373.84,2755.7,358.9,-4.74,2.2,-0.44,-0.5,5.32,-0.45
1917,Silvrettagletscher,A10g-05,408,2019-09-20,14:43:00,2020-09-13,12:17:00,801456.66,192821.62,2765.34,358.9,-2.33,0.58,-0.25,-0.9,2.44,-0.25
1804,Silvrettagletscher,A10g-05,408,2019-09-20,14:14:00,2020-09-13,09:05:00,801724.42,192633.54,2808.86,358.8,-3.15,1.15,-0.57,-0.83,3.41,-0.58
1901,Silvrettagletscher,A10g-05,408,2019-09-21,11:57:00,2020-09-13,11:06:00,801840.01,191729.03,2971.9,358.0,-0.74,0.43,-0.69,-0.54,0.87,-0.7
1810,Silvrettagletscher,A10g-05,408,2019-09-21,12:27:00,2020-09-13,11:29:00,801527.92,191806.24,2927.06,358.0,-1.93,1.1,-0.54,,2.27,-0.55
1910,Silvrettagletscher,A10g-05,408,2019-09-21,12:30:00,2020-09-13,11:29:00,801530.04,191804.96,2927.37,358.0,-1.89,1.17,-0.56,-0.26,2.27,-0.57
1903,Silvrettagletscher,A10g-05,408,2019-09-21,13:15:00,2020-09-13,09:45:00,801786.0,192291.96,2884.59,357.9,-3.11,3.26,-2.16,-0.19,4.6,-2.2
1902,Silvrettagletscher,A10g-05,408,2019-09-21,11:20:00,2020-09-13,10:18:00,801926.99,192022.95,2947.43,358.0,-3.44,2.19,-1.45,-0.22,4.16,-1.48
1901p,Silvrettagletscher,A10g-05,408,2019-09-21,12:08:00,2020-09-13,11:07:00,801837.46,191728.64,2971.54,358.0,-0.86,0.55,-0.62,,1.04,-0.63
